Area_sqft,Bedrooms,Bathrooms,Age,Distance_to_CityCenter_km,Price
1737.6674627137456,4,2,92,0.0,241393.76534287893
968.3227500848408,2,3,73,7.277025247996013,108705.3554915432
2010.812382199974,3,2,35,5.882456112176703,257411.69140342547
972.0050940365784,2,3,22,12.35812729602006,86593.7762000761
974.9726050884068,1,1,81,7.931498291997139,37592.5123875806
1045.1551057958327,4,2,28,7.701685015544198,121766.29857906068
1879.750018758061,1,2,91,16.349137614241293,3515.50847817059
1191.6123192401462,4,2,43,0.0,193271.2807691461
826.0021078164156,2,3,6,3.1129189942306192,157738.34244252997
1197.160000032101,3,1,30,12.87077805578332,21330.699327052345
1483.9788146597566,3,1,37,6.887275054762858,125258.09055669449
2555.6481670497924,2,2,21,13.983019962944658,184137.24689574947
1069.7172980930566,4,3,74,16.31737859718384,1706.1086861308795
1338.4788156134966,4,1,53,10.599784161633124,120536.95795500994
1316.381499600357,4,3,53,5.332689111287891,211624.87354354997
1289.3215961147791,2,3,82,4.117059093385756,164044.88817234663
1810.673369984551,4,3,5,6.782106478844435,256696.130929474
1974.0714752360248,3,1,72,13.783121776332433,81784.30209033629
1347.022784234204,1,2,61,11.604099094082445,45331.123184040334
2137.220113924452,4,3,42,16.630373013005624,111289.07834459766
1452.3294544016587,3,2,66,4.70418212126262,166096.40384064344
2365.1609074285843,3,2,61,14.070226809168776,145421.9108035232
400.0,1,1,12,8.452126418565484,402.32315571190975
1597.7016106416602,1,1,63,4.30502983346844,134209.19260853453
2459.303166938104,5,2,46,17.890097606282787,156966.2629371782
1323.367932280921,5,3,59,8.977943547245562,193924.01830583808
1387.253288332682,5,1,14,14.504597236814398,117418.11699807316
1220.6020905575213,2,2,68,2.313616124843852,158594.35071277944
1343.9640339736336,3,3,1,9.958034343387087,137426.81825917933
1331.0924529042984,1,2,37,5.785214427871777,102115.87184473492
1186.2896327868134,4,1,93,8.627461182790784,107466.97042790416
2114.42827510028,1,2,53,10.91639894176566,166033.15684117522
1730.5390161482176,2,3,91,6.0186766415564605,146003.21390251702
1625.3141160516511,3,3,38,13.274070868387533,99933.03144039928
1904.2855034450583,4,3,95,15.609275129634902,53183.33063086789
1367.8220833982666,5,1,19,12.63529681082086,114049.03258311671
1112.89809082355,5,1,19,12.770005135494124,66839.50383923546
1198.687847692721,2,1,28,8.816993104770528,91518.7094747025
1500.8915205523044,3,2,34,6.530379975682267,201402.56634298564
970.394145813549,1,3,31,9.221000523312505,79827.39966362523
1249.8694917066623,2,3,16,10.187995143768928,126390.4000405846
1241.9416790642829,1,3,50,8.759816271642032,85589.31204170293
2562.2781149145067,4,1,7,9.935944240668151,270050.6349379804
400.0,1,3,20,5.620133518911409,11008.751101458976
1410.1901392971834,4,2,22,14.516139059103558,87331.36975500456
2362.846896407385,3,2,50,9.361670917071487,237015.5645489196
1876.7087367105464,1,1,5,15.372932575303633,35255.0325715903
1549.913157549884,3,1,51,14.740048593982245,43942.03899980415
1166.33330939176,3,3,7,7.689439434164478,117528.10355481332
1602.7278435181515,5,3,68,9.3488838353179,139400.63468833984
1112.1966976988044,5,2,32,11.925208903210695,111172.37950878475
1099.8322969173482,4,2,61,12.292033762369917,84325.21490222315
1250.506372010444,3,3,64,8.391550637184858,118194.9007764498
2372.4307033117466,2,2,62,20.42898154460788,8344.391676509951
2702.4187711269865,2,2,87,7.519893487461463,243544.10601729143
1608.6039687642003,3,1,31,0.0,232474.43131725548
1267.616388044136,5,3,54,5.602789865599027,232987.08849222332
911.3867912743948,3,2,32,10.813502814389844,69737.35421421837
1734.2700807730346,4,2,37,8.297433528914478,163219.69082157328
2391.452800032572,3,3,1,12.560921804937268,224014.218697262
1376.3298064874216,1,3,80,10.225349409867809,100530.683930517
400.0,5,1,9,8.585720528396157,49858.96839591688
1835.0248359077616,1,1,65,5.166298675472281,136251.67435858192
1992.6998557250247,1,3,75,14.056022909003872,43893.89870067775
707.0771798070763,3,2,93,4.048780726317219,75887.2446150906
1588.2420918314765,3,1,14,5.906740351335549,240939.4346676934
1463.4463489955308,1,1,81,8.314512066891474,39595.7583980096
1104.614540457323,3,2,60,0.0,141007.86764647247
2007.9686117817785,2,2,30,13.823622734266664,71948.2701791687
757.406918650034,2,1,28,2.9792781084215383,114124.3814151839
475.2627571651594,5,2,77,9.631722356856558,27828.34673048663
2130.4247599996547,4,2,42,20.818041171239088,17372.17452948453
1808.331988235559,1,1,22,16.992230930027265,10002.547643713746
1543.9867735645844,3,3,24,18.6536123219435,30877.52224227956
1279.8626815745984,5,1,27,7.206301594402995,158097.36320948467
1235.5007928984364,2,1,98,8.076823579167336,87545.77600401762
1131.968173265743,5,2,82,8.594479210727314,122959.54657415848
1344.531241824453,4,3,0,14.532029654392527,85583.58584273858
1804.9400235952091,1,3,19,7.371481882995509,172994.9815171098
1480.036768313318,5,2,93,4.900643781927502,224296.9899868462
1897.4615569377795,2,3,28,10.912866433481357,163710.2578426322
2174.567552556715,1,3,7,6.329749306493309,249248.4777352601
2029.085046912051,4,1,61,2.495490555709172,244314.11064181005
1735.2549236892785,1,3,13,1.8790964763473497,187695.17289702897
1505.931339590392,5,1,37,12.9462840764328,123959.59323274512
1009.6059957932204,4,3,2,9.695034984921518,141304.33445833705
1869.972025689658,2,2,2,5.512111156014103,196980.34330275643
2339.8736911107644,3,3,54,10.78706183726183,200652.7249409032
1671.053019825209,2,2,77,13.174195873582782,76686.75178762976
2458.629574213061,1,1,20,12.15149752646,131499.4803521715
922.9183076102292,5,1,43,12.418321494929137,58124.67187011895
1927.6007538741312,4,1,43,7.172110739237204,197198.3196418711
1632.1451050766254,4,2,42,13.180428562909938,105785.58284464784
2156.891088285904,5,3,40,4.253891350433033,341224.9756199318
1492.2641796366302,1,1,26,11.603713309177795,31965.96162985883
1066.012288735834,2,1,91,5.73531563260557,47288.54424366416
1393.2033788974788,3,1,27,1.1517986434331888,176451.252085591
733.658014538133,5,2,4,1.2343320822968842,215120.2408784607
935.7046634514828,1,2,42,0.3940041138751518,112553.62332715884
1986.221998959005,1,2,62,12.71730511048998,93691.86291675128
1936.3937072348049,3,3,38,16.41003425321908,63334.54065451528
1681.5021424030383,5,3,9,16.243143856063636,100612.3891966381
1320.7982122435558,2,2,8,9.125427422966542,125829.68553063564
887.5000556699747,5,3,83,2.794649773456409,216859.19471420243
2088.266626893883,4,3,92,12.226409014572996,170996.35778078978
1208.138933218699,2,2,28,13.844289892924015,15289.88408308736
957.1261446092252,4,3,27,9.369229440210036,150589.63460895163
1514.8980825607125,5,2,10,15.125348912219543,97211.18152490303
1179.9227715826942,1,2,84,6.120671472193627,77499.78635138554
2241.871955101853,5,2,98,14.40756634293589,163298.5326730188
1132.5945512329045,1,1,86,7.983247577238856,50079.31954600105
1484.6067487932924,4,2,80,5.359164744409891,170157.44609339093
1219.0349430710369,5,3,23,7.742779223606042,182241.92824037655
785.5476967441366,1,3,34,6.845073530275963,78334.68468979762
2094.6132306278923,5,1,60,15.650927391327691,128768.735796874
1833.622573714621,1,1,19,15.519711346610144,10138.472310769142
1485.8910605313852,4,3,57,8.475535271961313,190409.6033473676
2182.1631220854333,3,1,62,13.065032798608414,89436.05636774613
1831.2680166993064,2,1,99,7.576070474210323,96338.08446757306
1088.5720492407838,4,2,74,6.082169357150864,149345.01278914948
980.3899180046168,5,3,93,12.61772970328159,61364.45528524557
1908.9907722269304,5,2,59,13.037726196317935,181957.6998188229
1698.1834782336755,1,2,38,5.192940976480504,161216.58824688493
1584.8738839853308,2,3,19,9.693520536788752,157967.62483458407
1076.7510985655465,4,3,85,8.856962650827512,151984.83528647135
1803.973783502877,2,2,87,0.5792629107911313,221245.1491542604
1122.2505584330254,2,3,57,7.366852905804672,96373.5771418482
1449.006672703161,4,2,63,10.740372262307709,149737.26921198622
2223.47207319349,1,2,13,6.3881255142869495,252515.7830444768
1169.582882094927,1,1,35,5.811286691138205,90623.9457511036
713.5053714635695,1,2,12,9.951946510479251,44223.80727571521
973.7264040649447,3,3,0,10.013414618742344,138281.53748168808
1997.149413343812,2,2,90,10.922434005318731,124475.5982901584
1627.3655686901047,3,2,12,10.01220408550961,149756.0174777934
1435.5613106556232,1,3,34,13.700945282935791,36822.72945554346
1245.4530973442152,4,3,7,13.69141150254911,91929.88964846425
1742.679953776595,2,1,17,14.19016518111263,40726.887919381785
1075.4475745048885,4,3,33,15.606390435730386,14125.67511650198
1652.832784321298,5,2,51,14.913835479593438,92265.46942031664
1134.3727155935217,2,3,69,6.497818112889439,133460.80711683468
1051.170307362473,4,3,57,3.867567570430277,214468.1448166301
1181.2562825874943,1,1,26,13.300057653736287,7044.324070266757
1312.296276758019,3,2,17,16.756474934872884,7423.394317919698
1475.5850820331484,4,1,56,6.635208609376964,151066.270802994
1617.727897555557,5,1,8,14.021130788844768,87005.47589652296
1096.1747211266174,5,3,78,9.332150465793458,140363.18191948434
1304.2150113219805,3,2,22,3.3709431801191414,214301.4901939885
2252.531019304165,5,1,58,17.01535099519121,102500.63738079724
959.998695808934,4,1,66,13.160572144336149,8430.335067623259
1581.3983090499562,4,2,72,11.03540510248914,116100.00572843668
2247.5151548679187,1,1,21,13.766379473021557,82076.15723373301
843.5157350263636,3,3,49,8.762789764646497,61688.20612862827
1696.9876129322013,3,3,22,17.803645568486388,57164.446686446696
1098.86408303274,2,2,83,9.687134976586778,50266.99091533049
1247.6831288553826,2,2,51,0.6458013594978649,200074.28776424789
1098.4445830233428,4,3,6,8.038401379966805,170650.07296030514
1134.071345792057,5,2,16,0.4570843971745937,202648.62630301144
2860.9560739532462,5,3,2,10.318353256324944,329364.50162106706
2050.8689308931043,3,3,76,4.156096941660516,230138.19180451464
1745.996743418248,4,3,40,7.4650028894733715,183008.2467771356
696.8716057990209,5,2,22,2.6853637957719334,149616.28140064195
1697.4789851616536,2,3,36,9.464282028248908,187176.67055842557
2036.4648072536731,4,3,67,11.091631900505163,164823.76416036603
1073.3002629804444,1,1,72,0.1941513909231211,108804.26947999575
1982.6633335805632,4,1,69,13.498924981344478,95759.75632413072
1852.1681049270396,5,1,63,8.840027966264836,154906.5391694764
2426.020022406835,1,1,17,9.045788316252974,181995.416000338
1291.1084937431906,2,2,34,4.697836561875416,164924.24346284405
951.1945088621368,2,1,22,10.41981604067368,28798.65338462537
1319.1859453137272,5,1,94,18.05991566338417,15128.07898692548
2217.7854965818115,1,1,83,14.051561598567885,36935.79151718591
465.8121422844838,1,3,60,3.482652274886634,29269.88043442095
1278.705353612922,3,3,48,7.550625805279644,173922.32772568637
1503.8639465878423,3,1,56,13.071980567968724,66928.0011521538
1972.6558856179329,3,2,67,10.722570421238068,98493.49692025158
1223.7153269405735,2,2,11,10.77418456118548,93648.33848996802
563.4970845346897,5,2,14,14.43807069551288,0.2997429403549176
2522.240778599972,3,3,1,15.373867450624246,158667.30031350645
1001.385856280612,5,2,46,2.098877680008276,209119.3593124487
970.4814389939512,3,3,74,2.893651410628192,165400.2522271077
2051.860006861298,4,2,55,9.362767168529802,204335.7510282646
1307.755439479241,3,1,96,12.515063069086157,28627.623197660807
1468.3050739825946,5,1,13,10.267028239094282,179392.6974833306
1741.395062030159,2,1,26,5.349645555977517,204731.48088322268
2041.7915515549976,4,1,3,14.08148127084788,140494.37792159186
1333.269653409114,5,3,37,17.718467163851376,55641.3962402023
2259.97600295715,1,2,83,9.348013649040642,164138.4617477311
432.1000756325973,3,3,1,12.53533791129101,66640.15143901591
1879.8936184765384,4,3,3,2.130214755297956,283246.0009490788
1080.2362209911712,2,1,23,8.203589938344727,113401.9484730195
2186.135658303996,1,2,8,13.313047752089057,114955.57507262076
1571.022239415273,3,3,18,10.586581293950882,198238.6563742215
1163.5473339952991,4,3,61,5.9893089350296,164648.97846041183
1831.420546510816,5,3,71,8.391881271940417,232053.9488996431
1946.5941736036257,3,3,40,14.310358601910206,120513.85476329328
1820.947061429319,4,2,91,8.494085329745566,168568.60211520322
985.1518801834698,3,1,76,7.264596519964717,51876.61331213239
1257.9914381889575,4,1,71,12.01919793199114,60593.72453899799
1497.9635814392825,5,3,77,9.67129094173889,163407.71577535142
1479.3701736749697,3,2,49,15.096154920864588,32536.25081321028
1874.872737719174,4,2,73,7.345771888645698,185518.5485821597
1667.1635272767517,2,2,64,3.7599260197562696,183602.50582977035
1355.00932278168,4,3,75,10.70394394202112,128051.97735337177
1128.7566111152005,4,1,83,0.0,168327.8236550369
1392.7311677410182,3,1,75,12.203590648319988,86788.40576900226
400.0,2,3,11,8.214545076029335,42624.70060342886
1149.355214604225,3,3,38,9.768557153197658,94497.88680187816
1062.092587676853,4,1,28,8.239786011131024,125844.49485450653
1766.3916046613122,4,3,57,10.169245509170285,182553.12008292173
1097.2366587447398,2,2,66,12.514825230535296,37810.98986058826
1392.443099914755,1,1,70,3.23365161855817,118490.60805613486
2271.138313830651,3,2,86,12.770812923219452,124528.21585404148
1951.1356999717264,4,3,74,8.791631727454211,217671.0411601932
1250.063784794574,4,3,24,7.110218748306352,186886.65261797607
1771.516139644826,5,1,83,9.00009582676714,194615.5413290437
1383.051099773203,5,3,48,11.28360982923818,160740.17930186394
1401.953394661531,1,3,62,6.220268025462875,116234.7976963254
1704.8426718732749,5,2,26,12.900631094984009,148921.15657694978
1419.9349302010314,5,3,57,14.820926831966256,63669.56747716368
1809.1802831298328,5,1,8,14.721180906733984,96176.05611305484
2227.8002396286493,2,2,84,15.867242676440616,102179.98478575169
2015.8268872875876,2,2,81,10.114785617409025,126329.60080955306
795.5404486547377,1,2,0,2.893016036128264,122805.7122979139
1722.447947504942,3,1,75,14.947231681426086,56418.28805164805
1925.3596972303235,2,2,64,2.5696285656191566,224844.5446401869
1945.9315110803743,5,2,91,7.212710090701912,199129.73197204003
943.3525829426844,1,3,23,12.657947934777996,56467.79642778348
1171.482381491338,3,1,18,5.741635133382445,133509.7436378644
1119.1198146586771,5,3,13,7.899220887671371,182220.69801594169
1350.1519716678429,3,3,89,3.7621310259413328,178198.17747941994
2287.9379047509847,3,2,79,11.480896629722974,188348.93789452445
1476.100374807605,2,1,87,6.282583475693617,105185.66878162073
1136.6129310830784,4,2,31,7.926468958534356,132753.41475524963
1061.1913215685474,5,3,5,12.661446863702016,129882.18939295692
1666.359664792594,4,1,93,13.928061907835415,60017.48731333098
833.4259957613955,5,3,22,12.790912656170253,93079.6502890897
1376.332018051791,1,2,18,9.52097251234569,101657.42106752277
1666.6152674950108,4,1,88,3.141639048234466,190078.2618735621
2149.5749102738337,3,2,88,12.608732556123526,120486.796797818
1833.7740401849976,2,2,1,10.484106199698076,159071.105286069
1142.9674410089106,5,2,73,10.595686791108903,116984.9572978812
2089.20965878186,2,3,40,6.789901645363377,225204.22499749827
1350.2424812262611,5,1,52,11.163427372539216,139130.05535540826
882.1484889752955,3,1,26,7.066705703623599,92767.50067293018
1413.9793203672637,3,3,7,11.259455687172396,134155.16162353032
2219.084600572851,3,1,42,1.112494140901788,265693.24803235487
1506.2609321648931,3,2,42,11.046324273771608,95067.99407916692
2318.6058223514265,2,2,82,8.00028599470928,167334.8311045455
784.3225764727865,1,3,29,8.244774368993042,52103.737087497706
692.0767645165839,2,3,77,4.982464374903598,72597.4893047449
1686.3240932400277,4,3,99,7.125572947398159,190017.93280919653
1583.2465635575622,1,3,19,4.157981892161782,190216.5123150345
2271.368183639888,5,3,86,10.6707978547922,209058.3947491276
1621.7375385683852,1,2,61,12.838626611100398,34069.19216074917
1297.921420260349,1,3,78,11.134041894180385,47968.49446972203
1500.8974364390535,5,1,1,12.405758007266238,116218.037504939
1558.8537092304791,4,2,87,15.323603209134353,19879.05106735433
664.1193633359164,3,2,87,9.32766427317804,15772.767915063358
2855.1658221674465,5,3,94,5.60048348825772,331419.2002933752
1759.9355090509555,5,2,79,5.404474350650639,205661.5994784912
1605.0041540112943,1,2,67,6.051887401306253,150065.5419846745
1807.5819921392904,5,2,97,15.815525256010345,106099.22205041972
1854.7054902933023,2,2,78,13.707757772674425,51325.159103498896
1429.7232572487842,3,2,82,0.0,212698.71493241572
1184.3794318796497,1,2,18,11.270574653250913,59629.26497484872
1799.725343160852,4,1,34,12.475270514698714,133718.92116559873
1692.8554202657265,4,2,19,6.41696083477003,230191.96762730903
1095.054950455296,4,2,40,7.955624960353074,151704.25387921178
2209.517805683632,4,3,28,5.099085959893766,261410.48052733552
1646.6760181614916,4,2,14,3.812034264085385,241593.67808365685
1864.9096811338156,1,2,83,7.411054279679264,112874.88595130463
2195.960443839959,2,3,31,18.05625689905323,58289.047237981205
1510.9444105824173,2,1,12,6.596677979629954,148718.92156332266
1658.4760034920578,4,1,6,8.802057879899012,161521.26952283343
1905.013619253058,2,2,53,5.491660383666091,234657.7196757452
1137.569458099974,3,1,15,0.2552454713524739,200665.8266886483
1527.0258314230005,2,1,9,9.105700862085287,90510.92736805948
1562.774293325574,5,1,55,14.686655054449693,97190.72422074186
1021.9707241583028,4,1,65,12.023036507235378,39047.17878455069
2658.8183943369395,5,2,37,7.378030541382208,292278.0348070847
796.3532782537987,5,2,52,12.619273794950566,79379.63327213217
850.9480481564211,4,3,81,7.983323169897768,102279.39297284042
2157.1132878517897,1,2,33,3.3355036961526627,267517.3628560032
1856.6331253982712,2,2,84,0.0,199315.0387846721
987.0175912596112,3,1,84,8.874807434093519,41432.79651506178
2233.925222498655,3,2,78,4.059028770731401,282009.4905028224
1484.8684712015072,4,2,73,6.231857259466136,170230.46925462707
2799.411450037291,2,1,58,14.540900171635071,147300.85941249412
637.9690945659822,1,2,98,4.785453886379704,76627.00512672897
1846.9117269295512,4,2,24,10.750375223465404,176182.3196862253
2083.264168110501,1,1,31,5.2313678521346585,209301.6043608186
1945.6719508026235,5,1,30,2.394471815210407,258579.60203732923
1397.822136677176,2,3,73,3.7608767414188007,133443.84927576553
1354.7792589944254,2,2,2,10.137391761477444,89240.98477366372
1907.8772433260349,4,1,65,9.153665893507306,144727.29468399912
1801.2367181411817,4,2,86,14.512879709500158,112535.11685186248
2020.0289453966948,2,2,40,5.787074956136785,180975.94426985807
990.5650214666324,5,1,61,9.915424519058687,98087.02876281017
1386.1145104381826,2,2,52,3.322986792406269,168189.8269042869
1029.9920339381229,4,3,87,8.778167756777227,78503.1283901736
1306.943611956929,3,1,95,7.416548998099063,88123.84823667193
2007.6104459071528,5,1,32,15.900809861591553,104076.29680483944
1553.9919603626145,2,2,90,8.648172131258871,90888.14460405232
2803.4295815748847,3,1,12,9.654231272826772,229642.8997782608
1596.7031835948585,5,2,38,15.95078654167791,98576.3999829515
1529.8459402898682,2,3,28,13.34601778698822,45792.38259992248
1553.091459720108,4,3,24,13.54059392007281,96250.27626024712
1181.095653570032,2,3,18,2.829935228792327,169395.81573823682
1471.0816938112032,5,1,64,16.405220839678964,33951.32197966862
2063.8940135558228,4,3,98,17.2563474573501,83997.95341773509
1556.985334063886,1,2,15,14.957197161483684,10563.741153909788
1037.4576897606823,4,3,70,12.174735823904747,45457.03363757632
1536.9317172054402,5,2,74,10.099300485806896,126603.50700131548
2096.793267738131,5,3,89,14.959473375260815,127813.37854686548
1340.086861055622,5,3,78,12.089860153517538,74237.32379112867
1572.1550097175395,4,2,56,15.305333301684612,51524.482574729496
583.1471161852827,3,2,44,10.564165983311858,24148.61357279997
1083.2008585167969,3,3,51,14.656817239032602,30633.271593020665
1160.0557301319068,2,2,5,14.132967340573812,29335.115245484358
1102.014813074751,4,3,59,8.93157346998404,113162.1787130686
1595.9447725108237,4,3,36,12.690510607210886,124741.76014080097
1419.7201952491014,5,3,53,2.231107856713585,247249.5740108228
1222.3569486994818,4,1,3,13.235029492516626,88959.95283659508
1713.9813132763177,5,1,82,0.0,264194.2278976723
2361.537358823125,4,3,46,16.607237259587897,166145.95320604995
2319.628258370876,2,1,84,2.8013130222068074,230069.99298189115
538.6141139688318,4,3,36,8.948266883454295,103913.6449405026
1410.9883549680808,4,3,41,12.600665223967642,112851.329415756
1577.5776714326782,4,1,47,6.996374139844985,162418.96391574174
1300.8584832287256,1,2,99,8.152317578461847,69542.32888063425
1558.7943149436012,4,2,60,14.250211404470411,43501.96230972592
1575.7036980360094,2,1,61,5.926134921435052,160764.998291891
1210.5241213255383,3,3,54,10.825696215241631,96046.31319617757
1051.8162260874096,2,1,36,6.939812608111783,96878.39034140571
1275.652158690258,4,1,14,12.461371384975264,88245.84508853828
1617.129632228383,5,2,58,12.609496479815512,153380.11549222394
1799.498170842132,1,2,62,8.133881107251915,138338.64153313197
1926.6744886700733,5,2,65,5.542589179922819,228055.6298138998
1252.9049884665435,1,1,41,7.22166256182668,63051.22842264162
1641.9222836513684,1,2,30,3.639197321428721,176889.95758568012
1981.251295976649,5,2,5,3.040866487774606,291817.22144952696
2082.797447572064,4,2,18,14.533583864132853,122273.64288932367
1470.5835729342389,2,3,37,11.96183818333404,75277.70404780885
1389.5341375301937,5,3,78,6.599972414820108,196490.0434373064
1595.562116918196,3,1,32,16.739076384716896,36104.18214975514
1403.195244482246,2,1,52,12.36714187844544,51506.02468589933
1872.293199236565,3,1,29,15.36753492913784,60562.39372917954
1820.9735647218504,2,2,74,14.829653151985625,42034.04480206724
1364.8661978180555,4,1,64,13.3600287853176,54448.98474233003
1608.8591005435833,3,2,13,9.64368207791719,141351.79804170717
1087.6748298546563,5,2,9,9.967102904424978,147496.8973444718
1851.7460741125124,2,3,16,1.2869124389513755,271138.7285955051
1461.0892819317637,5,1,74,11.601612465768772,94605.12515873322
1362.024274151931,5,1,14,12.93660052075829,50995.29900886079
1319.1380819533067,2,2,75,9.715545727292202,46371.58528188968
1468.553066550071,2,3,2,0.0,244297.8629646685
1276.0611775340208,1,3,21,0.0,154027.90481565296
1829.0715180012817,1,1,55,0.0,197203.2269828829
1302.3582259919096,3,3,58,2.5464243425283346,185841.53399766135
2296.4820480136905,3,1,25,10.827452867870324,209364.25747416395
2232.6052517406906,3,1,49,10.062462265451302,180330.06735885557
1534.8521347146402,5,2,79,8.285736314752585,171414.93218247936
1174.6716893319026,4,1,60,5.910032549565164,138722.21057041376
1336.6762184056945,4,1,54,7.30631421804992,138873.03944103437
2501.2137338223984,2,1,63,9.066686765948727,173186.06307703044
1346.2142914421004,1,1,2,13.434608061447172,27858.96550284792
1680.1130185387144,2,3,29,13.7750719854469,79789.32649652376
1770.6606470041393,4,3,57,10.406976375106204,187084.71768661984
999.6853137583796,2,3,12,0.8008248817938934,173960.87762395132
1072.4522627953977,1,3,71,9.10560671293053,58103.64206989639
1057.0146330511116,1,2,68,5.807451163890354,72250.32615484949
1772.291200396814,1,3,50,6.787461602614313,171345.02307640424
2527.096920628035,3,1,53,8.143985092451334,226226.7389988473
1573.9103695182637,3,3,50,8.512399826913313,152375.96076878515
791.8655703296963,1,2,26,3.5304972282881124,108979.6816447698
1178.611808550026,3,3,11,1.1990478698989122,190940.4552343769
1270.5615774875016,1,1,40,7.1739885690958,80491.80687421546
991.2076113933122,4,1,88,0.0,131545.8898914343
1930.0913191975783,3,1,32,10.848280835444497,154666.73243242875
1905.1300221876668,4,3,78,7.70057532402112,192765.45450832823
922.2741030911702,3,2,30,6.774139479316631,117442.9837706401
1862.540522223754,5,1,10,12.078293853716596,145623.22271029823
2263.4063317886325,5,2,35,6.262941371779677,291764.4139517916
2451.27910261478,4,2,5,5.350179246215807,311909.2447450932
2932.6060115429814,3,3,44,1.1448241543234268,360240.50595190667
1049.0036752784013,5,3,59,2.460406162749152,205658.48858776045
2912.1102131976013,1,2,89,14.79411448427685,106210.7689894342
1322.896805745606,2,1,71,6.402299012143313,96016.75250838122
1203.7672723097428,5,1,36,9.178873955538426,126458.60411647994
1663.5361874389228,5,3,29,7.290485526378248,256372.4286923665
1699.522070323263,5,2,15,5.559377449731615,308700.83706624166
839.9614061313491,5,1,78,4.9829301100218215,102491.53400462616
1380.623698968283,5,3,37,1.7676049530399176,264869.46137660503
2142.79111718084,3,2,52,10.987475155575186,137541.98437748392
1471.469354284422,5,2,7,13.704015971630517,105474.8562152668
1570.7978933699414,2,1,98,12.68555886880836,41374.24769633963
1737.629302358656,3,1,8,14.703014192253269,89149.87123799154
2085.33081465883,3,2,20,10.410826442070377,186130.7163456977
672.3876439052835,4,3,40,12.640559867677066,19104.070325177432
1792.2620259187174,5,3,68,14.146485017548857,146745.98647459433
1365.9304303791184,2,1,18,4.664865217885508,175799.8626965815
2029.975084881188,4,2,17,12.11004485357421,177376.041825975
532.2850201430969,1,1,4,2.0337099742822757,68657.04387831714
1225.4205291181115,3,3,66,13.727822504459892,40787.7216334758
2165.216172189408,1,2,70,11.222377445093986,103256.61433976267
1439.7064057632651,2,1,31,7.70769501934342,71597.89403448012
829.9375521726071,5,2,94,12.52920544423318,15887.57909044124
1257.1606277124763,1,3,77,13.073525417846732,25405.026956113245
1694.4094551318567,3,1,32,12.60316829787603,103155.84517854416
913.0633368469856,3,3,68,12.347242546746733,79363.3418063249
2056.317152601651,4,1,71,13.542626726540584,113240.98661201412
1464.439854584832,2,3,1,7.297581936963793,194464.60642440795
1542.7973519722627,5,1,53,14.837513075213058,76555.71523131186
1360.813516196053,4,3,41,7.099601355627438,147632.48659760295
1886.4239192718617,2,1,34,9.001991170446841,128209.71140634242
1891.579943888505,1,3,60,7.227639226690247,168403.80135083015
1667.5271759560858,4,2,59,6.222866970867622,236050.108449432
1782.394552953824,4,2,97,14.835525511311552,81109.83616652513
1393.9551650397873,4,3,93,10.505186107304782,110857.64290093412
1771.1015034545244,4,1,48,12.32676283960823,124840.04830724475
1331.061112263097,1,1,22,12.431346143743127,11865.044095119978
1501.115811081201,3,3,67,4.682073213319575,189857.45810155504
1362.6781253168513,4,1,34,3.501113706067546,172187.14850376494
1155.444101139105,3,2,21,6.2294308528719,166151.70383845604
1733.845051929443,1,3,29,11.619954491612752,134498.46124611195
2155.3029564067315,5,1,2,9.133437828666972,299474.62150826363
2085.55098583478,1,1,74,9.665333031434372,160715.18875515822
871.7173320272823,5,3,9,13.268846336041872,61459.63221315389
2144.601525703437,2,3,66,5.3397384851566345,270677.6570314406
1340.9207491910356,5,3,40,8.144899338067441,207753.14033449668
1800.366507572796,4,3,47,16.25850181518606,104966.76436056114
1046.8923339763944,3,2,49,9.838087429713218,102630.78612337894
1656.8615914484535,4,1,57,13.209803874428069,107934.30627808713
1804.1335831720944,1,3,47,11.702956511284738,88551.82478556536
1412.676027159186,4,2,3,6.491344209389974,231789.6478766852
2180.0840654140065,3,2,22,1.7913736192996907,310054.7789381701
1405.1532532737965,5,3,44,5.735288443704784,217168.85694010585
1924.7922655233087,2,1,64,8.836294317761043,138180.0876144458
2709.3888896567314,1,1,97,13.83731156470339,117492.3340386682
2247.7291226214784,4,2,62,15.58956691266344,138332.41010274462
1357.6872478731605,4,3,14,0.0,218372.84827333884
513.955486678091,1,3,3,7.770925761062104,37701.346325605744
1644.0141841527443,2,1,90,13.251345101445718,14271.165968778816
778.0372264631216,4,3,76,10.942015258415626,30316.08954056721
1722.426768778744,5,1,31,2.149840943863809,251425.7290977999
1705.7828595821409,1,3,8,11.94968471972986,116217.10223139956
1029.2984154989877,4,3,88,6.313234614907847,104728.51910270218
2060.4835118071887,5,1,56,11.705904984290502,145250.36556314846
1902.7873514030864,1,3,66,3.423172669763429,224013.7875138145
1987.9116686442817,1,2,38,9.803451012437192,136775.80566160986
792.2379665431467,2,1,15,8.082921817723275,70478.3048032084
1988.9361361055687,1,3,80,17.01135909953852,4402.958400521295
1364.8143004321043,3,2,90,4.091601875033391,168084.7504394159
805.1099284036654,3,3,9,7.91268786895626,106712.49603483792
2176.019682987163,1,3,52,12.302424391381738,130310.46113995122
2549.7037602512546,4,2,64,6.729450541180038,296798.62172866
1479.3759355103984,3,3,49,8.351757328819449,158641.33618909933
1545.6573643056747,5,1,17,1.5816675023864342,281489.3792871803
